id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID001246,12.9734582,77.5514026,"1st Cross Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL1235,SCOOTER,,"[""NO PARKING""]",[113],2023-11-29 07:45:46+00,,2023-11-29 23:05:31.760668+00,FKDEV00173,FKUSR00173,29.0,Magadi Road,True,BTP071 - Prasanna Junction,,,FKN00GL1235,SCOOTER,approved,2023-11-30 23:23:43.891+00
FKID001247,12.9649191,77.5387064,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL1236,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-29 22:03:46+00,,2023-11-29 22:57:01.822962+00,FKDEV00165,FKUSR00165,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,FKN00GL1236,MOTOR CYCLE,approved,2023-11-30 23:23:33.966+00
FKID001248,13.1874013,77.6802276,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL1237,MAXI-CAB,,"[""NO PARKING""]",[113],2023-12-19 08:16:46+00,,2023-12-19 08:20:22.341998+00,FKDEV00038,FKUSR00038,40.0,Chikkajala,False,No Junction,,,,,,
FKID001249,12.9802574,77.5559739,"80 Feet Ring Road, Gubbanna Industrial Estate, Block 6, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1238,MAXI-CAB,,"[""NO PARKING"",""PARKING IN A MAIN ROAD""]","[113,107]",2023-11-30 01:14:46+00,,2023-11-30 01:17:15.899007+00,FKDEV00322,FKUSR00321,29.0,Magadi Road,True,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",,,FKN00GL1238,MAXI-CAB,approved,2023-11-30 23:24:19.502+00
FKID001250,12.8422505,77.6440234,"Neeladri Road, Doddathoguru Cross Junction, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL1239,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-11-19 04:56:46+00,,2023-11-19 04:59:24.148811+00,FKDEV00286,FKUSR00285,38.0,Electronic City,True,No Junction,,,FKN00GL1239,MOTOR CYCLE,approved,2023-11-19 20:41:24.198+00
FKID001251,12.9989111,77.5498303,"WOC Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1240,CAR,,"[""NO PARKING""]",[113],2023-11-30 04:38:46+00,,2023-11-30 04:46:55.974083+00,FKDEV00335,FKUSR00334,6.0,Rajajinagar,True,BTP027 - Modi Bridge Junction,,,FKN00GL1240,CAR,approved,2023-11-30 23:24:15.5+00
FKID001252,13.00035,77.54997,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1241,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-11-29 07:01:46+00,,2023-11-29 22:25:33.539572+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,BTP027 - Modi Bridge Junction,,,FKN00GL1241,MOTOR CYCLE,approved,2023-11-30 23:24:25.815+00
FKID001253,13.0003067,77.55003,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1242,SCOOTER,,"[""NO PARKING""]",[113],2023-11-29 07:01:46+00,,2023-11-29 22:25:32.641979+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,BTP027 - Modi Bridge Junction,,,FKN00GL1242,SCOOTER,approved,2023-11-30 23:24:33.116+00
FKID001254,12.9925481,77.5526716,"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1243,CAR,,"[""WRONG PARKING""]",[112],2024-03-14 21:28:46+00,,2024-03-15 01:06:18.465217+00,FKDEV00077,FKUSR00077,6.0,Rajajinagar,True,"BTP204 - ESI Hospital, Rajajinagar",,2024-04-01 20:06:54.857465+00,FKN00GL1243,CAR,approved,2024-04-15 21:28:00.822+00
FKID001255,13.0003634,77.5501916,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1244,SCOOTER,,"[""NO PARKING""]",[113],2023-11-29 07:00:46+00,,2023-11-29 22:25:32.062638+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,"BTP182 - 19th Main Junction, Rajajinagar",,,FKN00GL1245,SCOOTER,approved,2023-11-30 23:24:44.581+00
FKID001256,13.00751,77.548655,"Da Ra Bendre Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1246,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-29 07:00:46+00,,2023-11-29 22:25:31.074999+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,BTP023 - Mahalaxmi Layout Entrance,,,FKN00GL1246,SCOOTER,approved,2023-11-30 23:24:55.15+00
FKID001257,13.0549304,77.5075622,"Hesaraghatta Main Road, Defence Colony, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",FKN00GL1247,CAR,,"[""NO PARKING""]",[113],2024-03-15 00:49:46+00,,2024-03-15 01:07:06.105845+00,FKDEV00336,FKUSR00335,86.0,Chikkabanavara,True,No Junction,,2024-04-01 20:07:40.405448+00,FKN00GL1247,CAR,approved,2024-04-15 03:55:33.034+00
FKID001258,12.9700597,77.6393183,"12th Main Road, Kittur Rani Chennamma Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL1248,PASSENGER AUTO,,"[""NO PARKING""]",[113],2023-11-17 05:59:46+00,,2023-11-17 06:40:20.364959+00,FKDEV00220,FKUSR00220,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL1248,PASSENGER AUTO,rejected,2023-11-17 19:54:38.701+00
FKID001259,12.9802814,77.5559437,"80 Feet Ring Road, Gubbanna Industrial Estate, Block 6, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1249,TEMPO,,"[""NO PARKING"",""PARKING IN A MAIN ROAD""]","[113,107]",2023-11-30 01:13:46+00,,2023-11-30 01:17:15.060201+00,FKDEV00322,FKUSR00321,29.0,Magadi Road,True,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",,,FKN00GL1249,TEMPO,approved,2023-11-30 23:26:07.631+00
FKID001260,12.9740371,77.5449363,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1250,SCOOTER,,"[""NO PARKING""]",[113],2023-11-30 01:08:46+00,,2023-11-30 01:16:47.746416+00,FKDEV00162,FKUSR00162,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL1250,SCOOTER,approved,2023-11-30 23:25:43.614+00
FKID001261,12.9741338,77.5449129,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1251,SCOOTER,,"[""NO PARKING""]",[113],2023-11-30 01:07:46+00,,2023-11-30 01:16:44.111991+00,FKDEV00162,FKUSR00162,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL1251,SCOOTER,approved,2023-11-30 23:26:14.715+00
FKID001262,12.9741003,77.54494,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1252,SCOOTER,,"[""NO PARKING""]",[113],2023-11-30 01:07:46+00,,2023-11-30 01:16:45.566074+00,FKDEV00162,FKUSR00162,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL1252,SCOOTER,approved,2023-11-30 23:25:37.519+00
FKID001263,12.9117271,77.6766649,"Amrutha College Road, Chowdappa Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",FKN00GL1253,CAR,,"[""WRONG PARKING""]",[112],2024-03-13 20:21:46+00,,2024-03-15 03:38:17.836655+00,FKDEV00337,FKUSR00336,82.0,Bellandur,True,No Junction,,2024-04-01 21:49:50.508243+00,FKN00GL1253,CAR,approved,2024-04-05 04:06:44.162+00
FKID001264,12.9799199,77.614353,"Compensation Road, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1254,CAR,,"[""NO PARKING""]",[113],2023-11-19 03:11:46+00,,2023-11-19 04:20:11.315249+00,FKDEV00041,FKUSR00041,17.0,Halasur,True,No Junction,,,FKN00GL1254,CAR,approved,2023-11-19 20:54:02.094+00
FKID001265,12.9997007,77.5496825,"WOC Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1255,CAR,,"[""WRONG PARKING""]",[112],2023-11-30 04:38:46+00,,2023-11-30 04:46:53.40249+00,FKDEV00335,FKUSR00334,6.0,Rajajinagar,True,BTP027 - Modi Bridge Junction,,,FKN00GL1255,CAR,approved,2023-11-30 23:26:25.803+00
FKID001266,12.9244442,77.5837581,"9th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",FKN00GL1256,CAR,,"[""NO PARKING""]",[113],2023-11-29 05:48:46+00,,2023-11-30 04:59:09.630988+00,FKDEV00306,FKUSR00305,25.0,Jayanagara,True,"BTP226 - 33rd Cross, 11th Main, Jayanagar",,,FKN00GL1256,CAR,rejected,2023-11-30 23:26:33.255+00
FKID001267,12.9741312,77.5448924,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1257,SCOOTER,,"[""NO PARKING""]",[113],2023-11-30 01:07:46+00,,2023-11-30 01:16:40.927489+00,FKDEV00162,FKUSR00162,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL1257,SCOOTER,approved,2023-11-30 23:26:48.887+00
FKID001268,12.9741231,77.5449074,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1258,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-11-30 01:07:46+00,,2023-11-30 01:16:41.853757+00,FKDEV00162,FKUSR00162,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL1258,MOTOR CYCLE,approved,2023-11-30 23:26:45.351+00
FKID001269,12.9997065,77.5498167,"Chord Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1259,CAR,,"[""NO PARKING""]",[113],2023-11-30 04:34:46+00,,2023-11-30 04:46:51.79438+00,FKDEV00335,FKUSR00334,19.0,Malleshwaram,True,BTP027 - Modi Bridge Junction,,,FKN00GL1259,CAR,approved,2023-11-30 23:26:36.378+00
FKID001270,12.9741242,77.5449373,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1260,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-11-30 01:06:46+00,,2023-11-30 01:16:38.078784+00,FKDEV00162,FKUSR00162,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL1260,MOTOR CYCLE,approved,2023-11-30 23:26:52.141+00
FKID001271,12.9774732,77.5802058,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1261,CAR,,"[""NO PARKING""]",[113],2024-03-15 03:24:46+00,,2024-03-15 03:40:39.736399+00,FKDEV00338,FKUSR00337,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-01 21:50:50.900902+00,FKN00GL1261,CAR,approved,2024-04-15 00:30:07.722+00
FKID001272,12.9853803,77.6073131,"Seppings Road, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL1262,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-11-29 05:38:46+00,,2023-11-30 01:11:14.466784+00,FKDEV00160,FKUSR00160,16.0,Shivajinagar,True,No Junction,,,FKN00GL1262,PASSENGER AUTO,rejected,2023-11-30 23:27:14.301+00
FKID001273,12.9854387,77.6069136,"Jumma Masjid Road, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL1263,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-11-29 05:41:46+00,,2023-11-30 01:18:15.083209+00,FKDEV00160,FKUSR00160,16.0,Shivajinagar,True,No Junction,,,FKN00GL1263,PASSENGER AUTO,rejected,2023-11-30 23:27:11.887+00
FKID001274,12.9744667,77.5473572,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1264,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-15 03:33:46+00,,2024-03-15 03:41:59.920955+00,FKDEV00215,FKUSR00215,30.0,Vijayanagara,True,BTP069 - MC Circle,,2024-04-01 21:51:47.040144+00,FKN00GL1264,MOTOR CYCLE,approved,2024-04-15 00:34:29.829+00
FKID001275,12.9743257,77.5467078,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1265,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-15 03:39:46+00,,2024-03-15 03:42:00.675092+00,FKDEV00215,FKUSR00215,30.0,Vijayanagara,True,BTP069 - MC Circle,,2024-04-01 21:51:47.044485+00,FKN00GL1265,SCOOTER,approved,2024-04-15 00:35:12.877+00
FKID001276,12.9758025,77.57587,"Subedar Chatram Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1266,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-29 23:50:46+00,,2023-11-30 02:06:37.792348+00,FKDEV00339,FKUSR00115,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL1266,MOTOR CYCLE,approved,2023-11-30 23:27:56.31+00
FKID001277,12.9610575,77.5118225,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",FKN00GL1267,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-29 07:24:46+00,,2023-11-29 21:26:00.370837+00,FKDEV00340,FKUSR00338,85.0,Jnanabharathi,True,No Junction,,,FKN00GL1267,MOTOR CYCLE,approved,2023-11-30 23:28:23.989+00
FKID001278,13.0085148,77.5544344,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1268,CAR,,"[""NO PARKING""]",[113],2023-11-18 00:47:46+00,,2023-11-19 04:23:14.130775+00,FKDEV00341,FKUSR00339,19.0,Malleshwaram,False,"BTP001 - 10th Cross, Dr. Rajkumar Road",,,,,,
FKID001279,12.9985126,77.5713731,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1269,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-15 03:05:46+00,,2024-03-15 03:44:22.254014+00,FKDEV00342,FKUSR00105,19.0,Malleshwaram,True,No Junction,,2024-04-01 21:54:37.050409+00,FKN00GL1269,SCOOTER,approved,2024-04-15 00:49:08.812+00
FKID001280,12.9743429,77.546704,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1270,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-15 03:41:46+00,,2024-03-15 03:44:18.369322+00,FKDEV00215,FKUSR00215,30.0,Vijayanagara,True,BTP069 - MC Circle,,2024-04-01 21:54:37.037968+00,FKN00GL1270,PASSENGER AUTO,approved,2024-04-15 00:49:44.066+00
FKID001281,12.9973366,77.5714338,"Sri Venkataranga Ayangar Road, Malleshwaram Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1271,CAR,,"[""WRONG PARKING""]",[112],2024-03-15 03:08:46+00,,2024-03-15 03:44:25.56926+00,FKDEV00342,FKUSR00105,19.0,Malleshwaram,True,No Junction,,2024-04-01 21:54:37.062259+00,FKN00GL1271,CAR,approved,2024-04-15 00:49:56.005+00
FKID001282,12.9974887,77.5713815,"Sri Venkataranga Ayangar Road, Malleshwaram Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1272,CAR,,"[""WRONG PARKING""]",[112],2024-03-15 03:06:46+00,,2024-03-15 03:44:23.332906+00,FKDEV00342,FKUSR00105,19.0,Malleshwaram,True,No Junction,,2024-04-01 21:54:37.054283+00,FKN00GL1272,CAR,approved,2024-04-15 00:50:07.048+00
FKID001283,12.8952837,77.6756697,"Amrita College Road, Bhuvi Colony, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",FKN00GL1273,MOPED,,"[""WRONG PARKING""]",[112],2024-03-15 03:43:46+00,,2024-03-15 03:44:13.457678+00,FKDEV00337,FKUSR00336,38.0,Electronic City,True,No Junction,,2024-04-01 21:54:37.029437+00,FKN00GL1273,MOPED,approved,2024-04-15 00:50:28.974+00
FKID001284,12.9962887,77.5713886,"4th Cross Road, Shivanandappa Layout, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1274,CAR,,"[""NO PARKING""]",[113],2024-03-15 03:10:46+00,,2024-03-15 03:44:27.304945+00,FKDEV00342,FKUSR00105,19.0,Malleshwaram,True,No Junction,,2024-04-01 21:54:37.070737+00,FKN00GL1275,CAR,approved,2024-04-15 00:50:51.254+00
FKID001285,12.997379,77.5714226,"Sri Venkataranga Ayangar Road, Malleshwaram Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1276,CAR,,"[""WRONG PARKING""]",[112],2024-03-15 03:07:46+00,,2024-03-15 03:44:24.185177+00,FKDEV00342,FKUSR00105,19.0,Malleshwaram,True,No Junction,,2024-04-01 21:54:37.058294+00,FKN00GL1276,CAR,approved,2024-04-15 00:51:14.621+00
FKID001286,12.9991817,77.57147,"8th Cross Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1277,CAR,,"[""NO PARKING""]",[113],2024-03-15 03:03:46+00,,2024-03-15 03:44:20.062649+00,FKDEV00342,FKUSR00105,19.0,Malleshwaram,True,No Junction,,2024-04-01 21:54:37.042131+00,FKN00GL1277,CAR,approved,2024-04-15 00:51:25.177+00
FKID001287,12.9968156,77.5713462,"Mahakavi Kuvempu Road, Malleshwaram Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1278,CAR,,"[""WRONG PARKING""]",[112],2024-03-15 03:09:46+00,,2024-03-15 03:44:26.491402+00,FKDEV00342,FKUSR00105,19.0,Malleshwaram,True,No Junction,,2024-04-01 21:54:37.066611+00,FKN00GL1278,CAR,approved,2024-04-15 00:51:35.872+00
FKID001288,12.9957669,77.5713737,"Sri Venkataranga Ayangar Road, Shivanandappa Layout, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1279,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-15 03:11:46+00,,2024-03-15 03:44:28.291459+00,FKDEV00342,FKUSR00105,19.0,Malleshwaram,True,No Junction,,2024-04-01 21:54:37.074717+00,FKN00GL1279,MOTOR CYCLE,approved,2024-04-15 00:53:06.388+00
FKID001289,12.9935563,77.571453,"Sri Venkataranga Ayangar Road, Mill Corner Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",FKN00GL1280,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-15 02:30:46+00,,2024-03-15 03:44:18.10924+00,FKDEV00342,FKUSR00105,19.0,Malleshwaram,True,No Junction,,2024-04-01 21:54:37.033641+00,FKN00GL1280,MOTOR CYCLE,approved,2024-04-15 00:36:09.248+00
FKID001290,12.9609103,77.5120229,"Mallathahalli Road, Block 12, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",FKN00GL1281,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-29 07:24:46+00,,2023-11-29 21:25:27.074236+00,FKDEV00340,FKUSR00338,85.0,Jnanabharathi,True,No Junction,,,FKN00GL1281,SCOOTER,approved,2023-11-30 23:29:01.573+00
FKID001291,12.9954811,77.5714024,"Sri Venkataranga Ayangar Road, Shivanandappa Layout, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1282,CAR,,"[""WRONG PARKING""]",[112],2024-03-15 03:11:46+00,,2024-03-15 03:44:29.603167+00,FKDEV00342,FKUSR00105,19.0,Malleshwaram,True,No Junction,,2024-04-01 21:55:30.023968+00,FKN00GL1282,CAR,approved,2024-04-15 00:54:54.353+00
FKID001292,12.995411,77.5714312,"Sri Venkataranga Ayangar Road, Shivanandappa Layout, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1283,CAR,,"[""WRONG PARKING""]",[112],2024-03-15 03:13:46+00,,2024-03-15 03:44:31.039862+00,FKDEV00342,FKUSR00105,19.0,Malleshwaram,True,No Junction,,2024-04-01 21:55:30.037742+00,FKN00GL1283,CAR,approved,2024-04-15 00:55:17.948+00
FKID001293,12.9762013,77.5783835,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1284,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 03:40:46+00,,2024-03-15 03:44:50.311798+00,FKDEV00343,FKUSR00340,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-01 21:55:30.07544+00,FKN00GL1284,SCOOTER,approved,2024-04-15 00:56:01.757+00
FKID001294,12.9976986,77.584279,"Venkataswamy Raju Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",FKN00GL1285,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-21 02:19:46+00,,2024-03-27 20:17:41.412995+00,FKDEV00344,FKUSR00341,87.0,Sheshadripuram,True,BTP032 - Windsor Circle,,2024-04-14 00:26:34.922897+00,,,,
FKID001295,12.9761769,77.57832,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1286,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 03:04:46+00,,2024-03-15 03:44:43.000401+00,FKDEV00343,FKUSR00340,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-01 21:55:30.046197+00,FKN00GL1286,MOTOR CYCLE,approved,2024-04-15 00:56:46.181+00
FKID001296,12.8952742,77.6756914,"Amrita College Road, Bhuvi Colony, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",FKN00GL1287,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-15 03:44:46+00,,2024-03-15 03:45:13.177471+00,FKDEV00337,FKUSR00336,38.0,Electronic City,True,No Junction,,2024-04-01 21:55:30.097668+00,FKN00GL1287,MOTOR CYCLE,approved,2024-04-15 00:59:57.841+00
FKID001297,12.9762013,77.5783835,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1288,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 03:05:46+00,,2024-03-15 03:44:46.20035+00,FKDEV00343,FKUSR00340,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-01 21:55:30.054512+00,FKN00GL1288,MOTOR CYCLE,approved,2024-04-15 01:00:31.262+00
FKID001298,12.9762013,77.5783835,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1289,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 03:41:46+00,,2024-03-15 03:44:51.54639+00,FKDEV00343,FKUSR00340,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-01 21:55:30.079639+00,FKN00GL1289,SCOOTER,approved,2024-04-15 01:01:04.379+00
FKID001299,12.9976772,77.5841412,"Venkataswamy Raju Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",FKN00GL1290,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-21 02:58:46+00,,2024-03-27 20:17:42.54077+00,FKDEV00344,FKUSR00341,87.0,Sheshadripuram,True,BTP032 - Windsor Circle,,2024-04-14 00:26:34.928252+00,,,,
FKID001300,12.9762013,77.5783835,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1291,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 03:40:46+00,,2024-03-15 03:44:49.595556+00,FKDEV00343,FKUSR00340,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-01 21:55:30.071366+00,FKN00GL1291,SCOOTER,approved,2024-04-15 01:01:26.804+00
FKID001301,12.9761769,77.57832,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1292,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 03:43:46+00,,2024-03-15 03:45:07.048875+00,FKDEV00343,FKUSR00340,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-01 21:55:30.09345+00,FKN00GL1292,MOTOR CYCLE,approved,2024-04-15 01:02:57.69+00
FKID001302,12.9807187,77.6032187,"2nd H Main Road, Netravati Enclave, Adugodi Police Quarters, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",FKN00GL1293,CAR,,"[""WRONG PARKING""]",[112],2023-11-29 21:16:46+00,,2023-11-30 01:18:18.684108+00,FKDEV00160,FKUSR00160,16.0,Shivajinagar,True,BTP211 - Central Street Junction,,,FKN00GL1293,CAR,rejected,2023-11-30 23:29:47.432+00
FKID001303,12.9761769,77.57832,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1294,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 03:42:46+00,,2024-03-15 03:44:52.682753+00,FKDEV00343,FKUSR00340,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-01 21:55:30.083735+00,FKN00GL1294,SCOOTER,approved,2024-04-15 01:03:22.087+00
FKID001304,12.8952742,77.6756914,"Amrita College Road, Bhuvi Colony, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",FKN00GL1295,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-15 03:44:46+00,,2024-03-15 03:45:34.359972+00,FKDEV00337,FKUSR00336,38.0,Electronic City,True,No Junction,,2024-04-01 21:56:26.09934+00,FKN00GL1295,SCOOTER,approved,2024-04-15 01:03:45.729+00
FKID001305,12.9741019,77.5449351,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1296,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-11-30 01:06:46+00,,2023-11-30 01:16:34.470072+00,FKDEV00162,FKUSR00162,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL1296,MOTOR CYCLE,approved,2023-11-30 23:30:10.763+00
